RowID;OrderID;OrderDate;ShipDate;ShipMode;CustomerID;CustomerName;Segment;Country;City;State;PostalCode;Region;ProductID;Category;Sub-Category;ProductName;Sales;Quantity;Discount;Profit;DeliveryDays;
102;CA-2016-158568;29/8/2016;2/9/2016;StandardClass;RB-19465;RickBensley;HomeOffice;UnitedStates;Chicago;Illinois;60610;Central;OFF-BI-10002609;OfficeSupplies;Binders;AveryHiddenTabDividersforBindingSystems;1788;3;0,8;-30396;4;
103;CA-2016-129903;1/12/2016;4/12/2016;SecondClass;GZ-14470;GaryZandusky;Consumer;UnitedStates;Rochester;Minnesota;55901;Central;OFF-PA-10004040;OfficeSupplies;Paper;UniversalPremiumWhiteCopier/LaserPaper(20Lb,and87Bright);23,92;4;0;117208;3;
104;US-2015-156867;13/11/2015;17/11/2015;StandardClass;LC-16870;LenaCacioppo;Consumer;UnitedStates;Aurora;Colorado;80013;West;TEC-AC-10001552;Technology;Accessories;LogitechK3502,4GhzWirelessKeyboard;238896;6;0,2;-268758;4;
105;US-2015-156867;13/11/2015;17/11/2015;StandardClass;LC-16870;LenaCacioppo;Consumer;UnitedStates;Aurora;Colorado;80013;West;FUR-FU-10004006;Furniture;Furnishings;Deflect-oDuraMatLighweight,Studded,BeveledMatforLowPileCarpeting;102,36;3;0,2;-38385;4;
106;US-2015-156867;13/11/2015;17/11/2015;StandardClass;LC-16870;LenaCacioppo;Consumer;UnitedStates;Aurora;Colorado;80013;West;OFF-BI-10002794;OfficeSupplies;Binders;"AveryTrapezoidRingBinder,3""Capacity,Black,1040sheets";36882;3;0,7;-258174;4;
107;CA-2017-119004;23/11/2017;28/11/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Charlotte;NorthCarolina;28205;South;TEC-AC-10003499;Technology;Accessories;MemorexMiniTravelDrive8GBUSB2,0FlashDrive;74112;8;0,2;176016;5;
108;CA-2017-119004;23/11/2017;28/11/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Charlotte;NorthCarolina;28205;South;TEC-PH-10002844;Technology;Phones;SpeckProductsCandyshellFlipCase;27992;1;0,2;20994;5;
109;CA-2017-119004;23/11/2017;28/11/2017;StandardClass;JM-15250;JanetMartin;Consumer;UnitedStates;Charlotte;NorthCarolina;28205;South;OFF-AR-10000390;OfficeSupplies;Art;NewellChalkHolder;3304;1;0,2;10738;5;
110;CA-2015-129476;15/10/2015;20/10/2015;StandardClass;PA-19060;PeteArmstrong;HomeOffice;UnitedStates;OrlandPark;Illinois;60462;Central;TEC-AC-10000844;Technology;Accessories;Logitechï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;339,96;5;0,2;67992;5;
111;CA-2017-146780;25/12/2017;30/12/2017;StandardClass;CV-12805;CynthiaVoltz;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;FUR-FU-10001934;Furniture;Furnishings;MagnifierSwingArmLamp;41,96;2;0;109096;5;
112;CA-2016-128867;3/11/2016;10/11/2016;StandardClass;CL-12565;ClayLudtke;Consumer;UnitedStates;Urbandale;Iowa;50322;Central;OFF-AR-10000380;OfficeSupplies;Art;HuntPowerHouseElectricPencilSharpener,Blue;75,96;2;0;22788;7;
113;CA-2016-128867;3/11/2016;10/11/2016;StandardClass;CL-12565;ClayLudtke;Consumer;UnitedStates;Urbandale;Iowa;50322;Central;OFF-BI-10003981;OfficeSupplies;Binders;"AveryDurablePlastic1""Binders";27,24;6;0;133476;7;
114;CA-2014-115259;25/8/2014;27/8/2014;SecondClass;RC-19960;RyanCrowe;Consumer;UnitedStates;Columbus;Ohio;43229;East;OFF-FA-10000621;OfficeSupplies;Fasteners;OICColoredBinderClips,AssortedSizes;40096;14;0,2;145348;2;
115;CA-2014-115259;25/8/2014;27/8/2014;SecondClass;RC-19960;RyanCrowe;Consumer;UnitedStates;Columbus;Ohio;43229;East;OFF-EN-10002600;OfficeSupplies;Envelopes;Redi-Strip#10Envelopes,41/8x91/2;4,72;2;0,2;1652;2;
116;CA-2014-115259;25/8/2014;27/8/2014;SecondClass;RC-19960;RyanCrowe;Consumer;UnitedStates;Columbus;Ohio;43229;East;OFF-PA-10004965;OfficeSupplies;Paper;Xerox1921;23976;3;0,2;74925;2;
117;CA-2014-115259;25/8/2014;27/8/2014;SecondClass;RC-19960;RyanCrowe;Consumer;UnitedStates;Columbus;Ohio;43229;East;OFF-EN-10002504;OfficeSupplies;Envelopes;TyvekTop-OpeningPeel&SeelEnvelopes,PlainWhite;130464;6;0,2;440316;2;
118;CA-2015-110457;2/3/2015;6/3/2015;StandardClass;DK-13090;DaveKipp;Consumer;UnitedStates;Seattle;Washington;98103;West;FUR-TA-10001768;Furniture;Tables;HonRacetrackConferenceTables;787,53;3;0;1653813;4;
119;US-2015-136476;5/4/2015;10/4/2015;StandardClass;GG-14650;GregGuthrie;Corporate;UnitedStates;Bristol;Tennessee;37620;South;OFF-BI-10003650;OfficeSupplies;Binders;GBCDocuBind300ElectricBindingMachine;157794;1;0,7;-1157156;5;
120;CA-2016-103730;12/6/2016;15/6/2016;FirstClass;SC-20725;StevenCartwright;Consumer;UnitedStates;Wilmington;Delaware;19805;East;FUR-FU-10002157;Furniture;Furnishings;ArtisticInsta-Plaque;47,04;3;0;183456;3;
121;CA-2016-103730;12/6/2016;15/6/2016;FirstClass;SC-20725;StevenCartwright;Consumer;UnitedStates;Wilmington;Delaware;19805;East;OFF-BI-10003910;OfficeSupplies;Binders;DXLAngle-ViewBinderswithLockingRingsbySamsill;30,84;4;0;13878;3;
122;CA-2016-103730;12/6/2016;15/6/2016;FirstClass;SC-20725;StevenCartwright;Consumer;UnitedStates;Wilmington;Delaware;19805;East;OFF-ST-10000777;OfficeSupplies;Storage;CompanionLetter/LegalFile,Black;226,56;6;0;634368;3;
123;CA-2016-103730;12/6/2016;15/6/2016;FirstClass;SC-20725;StevenCartwright;Consumer;UnitedStates;Wilmington;Delaware;19805;East;OFF-EN-10002500;OfficeSupplies;Envelopes;GlobeWeisPeel&SeelFirstClassEnvelopes;115,02;9;0;51759;3;
124;CA-2016-103730;12/6/2016;15/6/2016;FirstClass;SC-20725;StevenCartwright;Consumer;UnitedStates;Wilmington;Delaware;19805;East;TEC-PH-10003875;Technology;Phones;KLDOscarIIStyleSnap-onUltraThinSideFlipSyntheticLeatherCoverCaseforHTCOneHTCM7;68,04;7;0;197316;3;
125;US-2014-152030;26/12/2014;28/12/2014;SecondClass;AD-10180;AlanDominguez;HomeOffice;UnitedStates;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;GlobalDeluxeHigh-BackManager'sChair;600558;3;0,3;-85794;2;
126;US-2014-134614;20/9/2014;25/9/2014;StandardClass;PF-19165;PhilipFox;Consumer;UnitedStates;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis44x96ConferenceTables;617,7;6;0,5;-407682;5;
127;US-2017-107272;5/11/2017;12/11/2017;StandardClass;TS-21610;TroyStaebel;Consumer;UnitedStates;Phoenix;Arizona;85023;West;OFF-BI-10003274;OfficeSupplies;Binders;AveryDurableSlantRingBinders,NoLabels;2388;2;0,7;-18308;7;
128;US-2017-107272;5/11/2017;12/11/2017;StandardClass;TS-21610;TroyStaebel;Consumer;UnitedStates;Phoenix;Arizona;85023;West;OFF-ST-10002974;OfficeSupplies;Storage;Trav-L-FileHeavy-DutyShuttleII,Black;243992;7;0,2;30499;7;
129;US-2016-125969;6/11/2016;10/11/2016;SecondClass;LS-16975;LindsayShagiari;HomeOffice;UnitedStates;LosAngeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;GlobalTaskChair,Black;81424;2;0,2;-91602;4;
130;US-2016-125969;6/11/2016;10/11/2016;SecondClass;LS-16975;LindsayShagiari;HomeOffice;UnitedStates;LosAngeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;EldonCleatmatPlusChairMatsforHighPileCarpets;238,56;3;0;262416;4;
131;US-2017-164147;2/2/2017;5/2/2017;FirstClass;DW-13585;DorothyWardle;Corporate;UnitedStates;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker36W4-PortUSBWallChargerTravelPowerAdapterforiPhone5s5c5;59,97;5;0,4;-11994;3;
132;US-2017-164147;2/2/2017;5/2/2017;FirstClass;DW-13585;DorothyWardle;Corporate;UnitedStates;Columbus;Ohio;43229;East;OFF-PA-10002377;OfficeSupplies;Paper;Xerox1916;78304;2;0,2;29364;3;
133;US-2017-164147;2/2/2017;5/2/2017;FirstClass;DW-13585;DorothyWardle;Corporate;UnitedStates;Columbus;Ohio;43229;East;OFF-FA-10002780;OfficeSupplies;Fasteners;Staples;21456;9;0,2;69732;3;
134;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;OFF-PA-10001804;OfficeSupplies;Paper;Xerox195;20,04;3;0;96192;6;
135;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;OFF-PA-10001736;OfficeSupplies;Paper;Xerox1880;35,44;1;0;166568;6;
136;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;OFF-AR-10001149;OfficeSupplies;Art;SanfordColorificColoredPencils,12/Box;11,52;4;0;3456;6;
137;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;OFF-FA-10002988;OfficeSupplies;Fasteners;IdealClamps;4,02;2;0;19698;6;
138;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;OFF-BI-10004781;OfficeSupplies;Binders;GBCWireBindingStrips;76176;3;0,2;266616;6;
139;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;OFF-SU-10001218;OfficeSupplies;Supplies;FiskarsSoftgripScissors;65,88;6;0;184464;6;
140;CA-2016-145583;13/10/2016;19/10/2016;StandardClass;LC-16885;LenaCreighton;Consumer;UnitedStates;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-LifeSoftWhiteBulbs;43,12;14;0;206976;6;
141;CA-2016-110366;5/9/2016;7/9/2016;SecondClass;JD-15895;JonathanDoherty;Corporate;UnitedStates;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"HowardMiller13-3/4""DiameterBrushedChromeRoundWallClock";82,8;2;0,2;10,35;2;
142;CA-2017-106180;18/9/2017;23/9/2017;StandardClass;SH-19975;SallyHughsby;Corporate;UnitedStates;SanFrancisco;California;94122;West;OFF-AR-10000940;OfficeSupplies;Art;Newell343;8,82;3;0;23814;5;
143;CA-2017-106180;18/9/2017;23/9/2017;StandardClass;SH-19975;SallyHughsby;Corporate;UnitedStates;SanFrancisco;California;94122;West;OFF-EN-10004030;OfficeSupplies;Envelopes;ConveniencePacksofBusinessEnvelopes;10,86;3;0;51042;5;
144;CA-2017-106180;18/9/2017;23/9/2017;StandardClass;SH-19975;SallyHughsby;Corporate;UnitedStates;SanFrancisco;California;94122;West;OFF-PA-10004327;OfficeSupplies;Paper;Xerox1911;143,7;3;0;68976;5;
145;CA-2017-155376;22/12/2017;27/12/2017;StandardClass;SG-20080;SandraGlassco;Consumer;UnitedStates;Independence;Missouri;64055;Central;OFF-AP-10001058;OfficeSupplies;Appliances;Sanyo2,5CubicFootMid-SizeOfficeRefrigerators;839,43;3;0;2182518;5;
146;CA-2015-110744;7/9/2015;12/9/2015;StandardClass;HA-14920;HelenAndreada;Consumer;UnitedStates;Pasadena;California;91104;West;OFF-ST-10003656;OfficeSupplies;Storage;SafcoIndustrialWireShelving;671,93;7;0;201579;5;
147;CA-2014-110072;22/10/2014;28/10/2014;StandardClass;MG-17680;MaureenGastineau;HomeOffice;UnitedStates;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"SethThomas14""Putty-ColoredWallClock";93888;4;0,2;129096;6;
148;CA-2016-114489;5/12/2016;9/12/2016;StandardClass;JE-16165;JustinEllison;Corporate;UnitedStates;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;PlantronicsCordlessï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï;384,45;11;0;1038015;4;
149;CA-2016-114489;5/12/2016;9/12/2016;StandardClass;JE-16165;JustinEllison;Corporate;UnitedStates;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;AnkerAstro15000mAhUSBPortableCharger;149,97;3;0;59988;4;
150;CA-2016-114489;5/12/2016;9/12/2016;StandardClass;JE-16165;JustinEllison;Corporate;UnitedStates;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;HonDeluxeFabricUpholsteredStackingChairs,RoundedBack;1951,84;8;0;585552;4;
151;CA-2016-114489;5/12/2016;9/12/2016;StandardClass;JE-16165;JustinEllison;Corporate;UnitedStates;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;OfficeSupplies;Binders;GBCPrestigeTherm-A-BindCovers;171,55;5;0;806285;4;
152;CA-2016-158834;13/3/2016;16/3/2016;FirstClass;TW-21025;TamaraWillingham;HomeOffice;UnitedStates;Scottsdale;Arizona;85254;West;OFF-AP-10000326;OfficeSupplies;Appliances;Belkin7OutletSurgeMasterSurgeProtectorwithPhoneProtection;157,92;5;0,2;17766;3;
153;CA-2016-158834;13/3/2016;16/3/2016;FirstClass;TW-21025;TamaraWillingham;HomeOffice;UnitedStates;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;JabraBIZ2300DuoQDDuoCordedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;203184;2;0,2;152388;3;
154;CA-2015-124919;31/5/2015;2/6/2015;FirstClass;SP-20650;StephaniePhelps;Corporate;UnitedStates;SanJose;California;95123;West;OFF-PA-10001950;OfficeSupplies;Paper;Southworth25%CottonAntiqueLaidPaper&Envelopes;58,38;7;0;26271;2;
155;CA-2015-124919;31/5/2015;2/6/2015;FirstClass;SP-20650;StephaniePhelps;Corporate;UnitedStates;SanJose;California;95123;West;OFF-PA-10002254;OfficeSupplies;Paper;Xerox1883;105,52;4;0;485392;2;
156;CA-2015-124919;31/5/2015;2/6/2015;FirstClass;SP-20650;StephaniePhelps;Corporate;UnitedStates;SanJose;California;95123;West;OFF-ST-10001590;OfficeSupplies;Storage;TenexPersonalProjectFilewithScoopFrontDesign,Black;80,88;6;0;210288;2;
157;CA-2015-118948;28/5/2015;3/6/2015;StandardClass;NK-18490;NeilKnudson;HomeOffice;UnitedStates;Seattle;Washington;98105;West;OFF-AR-10001547;OfficeSupplies;Art;Newell311;6,63;3;0;17901;6;
158;CA-2014-104269;1/3/2014;6/3/2014;SecondClass;DB-13060;DaveBrooks;Consumer;UnitedStates;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;GlobalDeluxeHigh-BackManager'sChair;457568;2;0,2;514764;5;
159;CA-2016-114104;20/11/2016;24/11/2016;StandardClass;NP-18670;NoraPaige;Consumer;UnitedStates;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;OfficeSupplies;Labels;Avery519;14,62;2;0;68714;4;
160;CA-2016-114104;20/11/2016;24/11/2016;StandardClass;NP-18670;NoraPaige;Consumer;UnitedStates;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya5420Digitalphone;944,93;7;0;2362325;4;
161;CA-2016-162733;11/5/2016;12/5/2016;FirstClass;TT-21070;TedTrevino;Consumer;UnitedStates;LosAngeles;California;90045;West;OFF-PA-10002751;OfficeSupplies;Paper;Xerox1920;5,98;1;0;2691;1;
162;CA-2015-119697;28/12/2015;31/12/2015;SecondClass;EM-13960;EricMurdock;Consumer;UnitedStates;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo17-KeyUSBNumericKeypad;54384;2;0,2;13596;3;
163;CA-2016-154508;16/11/2016;20/11/2016;StandardClass;RD-19900;RubenDartt;Consumer;UnitedStates;Carlsbad;NewMexico;88220;West;OFF-EN-10001990;OfficeSupplies;Envelopes;Stapleenvelope;28,4;5;0;13348;4;
164;CA-2016-113817;7/11/2016;11/11/2016;StandardClass;MJ-17740;MaxJones;Consumer;UnitedStates;Seattle;Washington;98115;West;OFF-BI-10004002;OfficeSupplies;Binders;WilsonJonesInternationalSizeA4RingBinders;27,68;2;0,2;9688;4;
165;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;OFF-AR-10004441;OfficeSupplies;Art;BICBriteLinerHighlighters;9936;3;0,2;27324;4;
166;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;LexmarkMX611dheMonochromeLaserPrinter;8159952;8;0,4;-1359992;4;
167;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;OFF-ST-10000991;OfficeSupplies;Storage;SpaceSolutionsHDIndustrialSteelShelving,;275928;3;0,2;-586347;4;
168;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCOArcoFoldingChair;1740,06;9;0,3;-24858;4;
169;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;OFF-AR-10002656;OfficeSupplies;Art;SanfordLiquidAccentHighlighters;32064;6;0,2;68136;4;
170;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;OFF-AP-10002518;OfficeSupplies;Appliances;Kensington7OutletMasterPiecePowerCenter;177,98;5;0,8;-453849;4;
171;CA-2014-139892;8/9/2014;12/9/2014;StandardClass;BM-11140;BeckyMartin;Consumer;UnitedStates;SanAntonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBLMicroWirelessPortableBluetoothSpeaker;143976;3;0,2;89985;4;
172;CA-2014-118962;5/8/2014;9/8/2014;StandardClass;CS-12130;ChadSievert;Consumer;UnitedStates;LosAngeles;California;90004;West;OFF-PA-10000659;OfficeSupplies;Paper;AdamsPhoneMessageBook,Professional,400MessageCapacity,53/6ï¿½ï¿½ï¿½ï¿½ï¿½;20,94;3;0;98418;4;
173;CA-2014-118962;5/8/2014;9/8/2014;StandardClass;CS-12130;ChadSievert;Consumer;UnitedStates;LosAngeles;California;90004;West;OFF-PA-10001144;OfficeSupplies;Paper;Xerox1913;110,96;2;0;532608;4;
174;CA-2014-118962;5/8/2014;9/8/2014;StandardClass;CS-12130;ChadSievert;Consumer;UnitedStates;LosAngeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;GlobalValueStenoChair,Gray;340144;7;0,2;21259;4;
175;US-2014-100853;14/9/2014;19/9/2014;StandardClass;JB-15400;JenniferBraxton;Corporate;UnitedStates;Chicago;Illinois;60623;Central;OFF-AP-10000891;OfficeSupplies;Appliances;Kensington7OutletMasterPieceHOMEOFFICEPowerControlCenter;52448;2;0,8;-131,12;5;
176;US-2014-100853;14/9/2014;19/9/2014;StandardClass;JB-15400;JenniferBraxton;Corporate;UnitedStates;Chicago;Illinois;60623;Central;OFF-LA-10003148;OfficeSupplies;Labels;Avery51;20,16;4;0,2;6552;5;
177;US-2017-152366;21/4/2017;25/4/2017;SecondClass;SJ-20500;ShirleyJackson;Consumer;UnitedStates;Houston;Texas;77036;Central;OFF-AP-10002684;OfficeSupplies;Appliances;Acco7-OutletMasterpiecePowerCenter,WihtoutFax/PhoneLineProtection;97264;4;0,8;-243,16;4;
178;US-2015-101511;21/11/2015;23/11/2015;SecondClass;JE-15745;JoelEaton;Consumer;UnitedStates;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;PaddedFoldingChairs,Black,4/Carton;396802;7;0,3;-113372;2;
179;US-2015-101511;21/11/2015;23/11/2015;SecondClass;JE-15745;JoelEaton;Consumer;UnitedStates;Newark;Ohio;43055;East;OFF-SU-10002189;OfficeSupplies;Supplies;AcmeRosewoodHandleLetterOpener;15,88;5;0,2;-37715;2;
180;CA-2015-137225;15/12/2015;19/12/2015;StandardClass;JK-15640;JimKriz;HomeOffice;UnitedStates;NewYorkCity;NewYork;10009;East;OFF-AR-10001940;OfficeSupplies;Art;SanfordColorificEraseableColoringPencils,12Count;3,28;1;0;14104;4;
181;CA-2014-166191;5/12/2014;9/12/2014;SecondClass;DK-13150;DavidKendrick;Corporate;UnitedStates;Decatur;Illinois;62521;Central;OFF-ST-10003455;OfficeSupplies;Storage;TenexFileBox,PersonalFilingTotewithLid,Black;24816;2;0,2;18612;4;
182;CA-2014-166191;5/12/2014;9/12/2014;SecondClass;DK-13150;DavidKendrick;Corporate;UnitedStates;Decatur;Illinois;62521;Central;TEC-AC-10004659;Technology;Accessories;Imationï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿;;;;;4;
183;CA-2014-158274;19/11/2014;24/11/2014;SecondClass;RM-19675;RobertMarley;HomeOffice;UnitedStates;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&TTR1909W;503,96;4;0;1310296;5;
184;CA-2014-158274;19/11/2014;24/11/2014;SecondClass;RM-19675;RobertMarley;HomeOffice;UnitedStates;Monroe;Louisiana;71203;South;TEC-PH-10004896;Technology;Phones;NokiaLumia521(T-Mobile);149,95;5;0;41986;5;
185;CA-2014-158274;19/11/2014;24/11/2014;SecondClass;RM-19675;RobertMarley;HomeOffice;UnitedStates;Monroe;Louisiana;71203;South;TEC-AC-10002345;Technology;Accessories;HPStandard104keyPS/2Keyboard;29;2;0;7,25;5;
186;CA-2016-105018;28/11/2016;2/12/2016;StandardClass;SK-19990;SallyKnutson;Consumer;UnitedStates;Fairfield;Connecticut;6824;East;OFF-BI-10001890;OfficeSupplies;Binders;AveryPolyBinderPockets;7,16;2;0;34368;4;
187;CA-2014-123260;26/8/2014;30/8/2014;StandardClass;FM-14290;FrankMerwin;HomeOffice;UnitedStates;LosAngeles;California;90032;West;TEC-AC-10002323;Technology;Accessories;SanDiskUltra32GBMicroSDHCClass10MemoryCard;176,8;8;0;22984;4;
188;CA-2016-157000;16/7/2016;22/7/2016;StandardClass;AM-10360;AliceMcCarthy;Corporate;UnitedStates;GrandPrairie;Texas;75051;Central;OFF-ST-10001328;OfficeSupplies;Storage;PersonalFilingTotewithLid,Black/Gray;37224;3;0,2;37224;6;
189;CA-2016-157000;16/7/2016;22/7/2016;StandardClass;AM-10360;AliceMcCarthy;Corporate;UnitedStates;GrandPrairie;Texas;75051;Central;OFF-PA-10001950;OfficeSupplies;Paper;Southworth25%CottonAntiqueLaidPaper&Envelopes;20016;3;0,2;6255;6;
190;CA-2015-102281;12/10/2015;14/10/2015;FirstClass;MP-17470;MarkPacker;HomeOffice;UnitedStates;NewYorkCity;NewYork;10035;East;FUR-BO-10002613;Furniture;Bookcases;AtlanticMetalsMobile4-ShelfBookcases,CustomColors;899136;4;0,2;112392;2;
191;CA-2015-102281;12/10/2015;14/10/2015;FirstClass;MP-17470;MarkPacker;HomeOffice;UnitedStates;NewYorkCity;NewYork;10035;East;TEC-PH-10001552;Technology;Phones;INeed's3dHelloKittyHybridSiliconeCaseCoverforHTCOneX4gwith3dHelloKittyStylusPenGreen/pink;71,76;6;0;200928;2;
192;CA-2015-102281;12/10/2015;14/10/2015;FirstClass;MP-17470;MarkPacker;HomeOffice;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-PA-10000061;OfficeSupplies;Paper;Xerox205;51,84;8;0;248832;2;
193;CA-2015-102281;12/10/2015;14/10/2015;FirstClass;MP-17470;MarkPacker;HomeOffice;UnitedStates;NewYorkCity;NewYork;10035;East;FUR-BO-10002545;Furniture;Bookcases;AtlanticMetalsMobile3-ShelfBookcases,CustomColors;626352;3;0,2;469764;2;
194;CA-2015-102281;12/10/2015;14/10/2015;FirstClass;MP-17470;MarkPacker;HomeOffice;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-AR-10003514;OfficeSupplies;Art;4009HighlightersbySanford;19,9;5;0;6567;2;
195;CA-2015-131457;31/10/2015;6/11/2015;StandardClass;MZ-17515;MaryZewe;Corporate;UnitedStates;Redlands;California;92374;West;OFF-EN-10001509;OfficeSupplies;Envelopes;PolyStringTieEnvelopes;14,28;7;0;67116;6;
196;CA-2014-140004;21/3/2014;25/3/2014;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;Hamilton;Ohio;45011;East;OFF-AR-10004685;OfficeSupplies;Art;Binney&SmithCrayolaMetallicColoredPencils,8-ColorSet;7408;2;0,2;12038;4;
197;CA-2014-140004;21/3/2014;25/3/2014;StandardClass;CB-12025;CassandraBrandow;Consumer;UnitedStates;Hamilton;Ohio;45011;East;OFF-AR-10004027;OfficeSupplies;Art;Binney&SmithinkTankErasableDeskHighlighter,ChiselTip,Yellow,12/Box;6048;3;0,2;15876;4;
198;CA-2017-107720;6/11/2017;13/11/2017;StandardClass;VM-21685;ValerieMitchum;HomeOffice;UnitedStates;Westfield;NewJersey;7090;East;OFF-ST-10001414;OfficeSupplies;Storage;DecoflexHangingPersonalFolderFile;46,26;3;0;120276;7;
199;US-2017-124303;6/7/2017;13/7/2017;StandardClass;FH-14365;FredHopkins;Corporate;UnitedStates;Philadelphia;Pennsylvania;19120;East;OFF-BI-10000343;OfficeSupplies;Binders;"PressboardCoverswithStorageHooks,91/2""x11"",LightBlue";2946;2;0,7;-22586;7;
200;US-2017-124303;6/7/2017;13/7/2017;StandardClass;FH-14365;FredHopkins;Corporate;UnitedStates;Philadelphia;Pennsylvania;19120;East;OFF-PA-10002749;OfficeSupplies;Paper;WireboundMessageBooks,5-1/2x4Forms,2or4FormsperPage;16056;3;0,2;58203;7;
